deal_id,source_url,source_quality,publisher,publication_date,source_title,review_status,notes,approved_excerpt
3045947020,https://boeing.mediaroom.com/2016-12-06-Boeing-to-Acquire-Liquid-Robotics-to-Enhance-Autonomous-Seabed-to-Space-Information-Services,official_company_announcement,Boeing,2016-12-06,Boeing to Acquire Liquid Robotics to Enhance Autonomous Seabed-to-Space Information Services,approved_for_machine_screening,Official buyer announcement
3078525020,https://blog.google/innovation-and-ai/infrastructure-and-cloud/google-cloud/100-announcements-google-cloud-next-17/,official_company_announcement,Google,2017-03-10,100 announcements from Google Cloud Next 2017,approved_for_machine_screening,Official buyer post announcing the Kaggle acquisition
3153170020,https://www.hubspot.com/company-news/hubspot-acquires-motion-ai-one-of-the-top-visual-chatbot-builders,official_company_announcement,HubSpot,2017-09-20,HubSpot Acquires Motion AI One of the Top Visual Chatbot Builders,approved_for_machine_screening,Official buyer announcement
3201487020,https://www.smartsheet.com/content-center/news/smartsheet-announces-converseai-natural-language-automation-acquisition,official_company_announcement,Smartsheet,2018-01-16,Smartsheet Announces Converse.AI Natural Language Automation Acquisition,approved_for_machine_screening,Official buyer announcement
3257183040,https://www.prnewswire.com/news-releases/leanplum-acquires-connecto-a-conversational-marketing-company-300668664.html,official_company_press_release_distributor,Leanplum via PR Newswire,2018-06-19,Leanplum Acquires Connecto a Conversational Marketing Company,approved_for_machine_screening,Company-issued announcement on a press-release distributor
3261765040,https://www.totango.com/press/totango-extends-product-leadership-in-enterprise-customer-success-with-the-acqusition-of-personality-ai,official_company_announcement,Totango,2018-06-28,Totango Extends Product Leadership with the Acquisition of Personality.ai,approved_for_machine_screening,Official buyer announcement; page body also spells target Personity.ai
3312269020,https://blogs.microsoft.com/blog/2018/09/13/microsoft-acquires-lobe-to-help-bring-ai-development-capability-to-everyone/,official_company_announcement,Microsoft,2018-09-13,Microsoft acquires Lobe to help bring AI development capability to everyone,approved_for_machine_screening,Official buyer announcement; excerpt fallback checked against official page,"Today, we’re excited to announce the acquisition of Lobe. Based in San Francisco, Lobe is working to make deep learning simple, understandable and accessible to everyone."
3348911020,https://sensory.com/news/sensory-acquires-vocalize-ai-for-speech-technology-testing-capabilities/,official_company_announcement,Sensory,2019-02-13,Sensory Acquires Vocalize.ai for Speech Technology Testing Capabilities,approved_for_machine_screening,Official buyer announcement
3420608020,https://media.irobot.com/2019-06-20-iRobot-Introduces-the-Root-Coding-Robot-Through-Acquisition-of-Root-Robotics,official_company_announcement,iRobot,2019-06-20,iRobot Introduces the Root Coding Robot Through Acquisition of Root Robotics,approved_for_machine_screening,Official buyer announcement
3434593020,https://www.sec.gov/Archives/edgar/data/1745317/000162828022004461/vldr-20211231.htm,primary_sec_filing,Velodyne Lidar,2022-03-01,Velodyne Lidar 2021 Form 10-K,approved_for_machine_screening,Later SEC filing describes acquired technology workforce and assets
3439275020,https://www.siemens-healthineers.com/en-us/press-room/press-releases/corindus.html,official_company_announcement,Siemens Healthineers,2019-10-30,Siemens Healthineers completes acquisition of Corindus Vascular Robotics,approved_for_machine_screening,Official buyer closing announcement
3456854020,https://about.fb.com/news/2021/03/inside-facebook-reality-labs-wrist-based-interaction-for-the-next-computing-platform/amp/,official_company_announcement,Meta,2021-03-18,Inside Facebook Reality Labs wrist-based interaction,approved_for_machine_screening,Official buyer retrospective identifying the CTRL-labs acquisition and team
3535746020,https://www.nylas.com/blog/nylas-juneai-acquisition/,official_company_announcement,Nylas,2020-03-17,Nylas Acquires June.ai,approved_for_machine_screening,Official buyer announcement,
3541403020,https://medium.com/6d-ai/6d-ai-joins-niantic-making-a-major-step-toward-building-the-ar-cloud-1594be62e85f,official_company_announcement,6D.ai,2020-03-31,6D.ai Joins Niantic Making A Major Step Toward Building The AR Cloud,approved_for_machine_screening,Official target-company announcement; excerpt fallback checked against company post,"When Victor and I first started 6D.ai, our mission was to solve the hardest computer vision software problems preventing developers from building engaging AR applications."
3623364020,https://365retailmarkets.com/blog/365-retail-markets-acquires-stockwell,official_company_announcement,365 Retail Markets,2020-08-13,365 Retail Markets Acquires Stockwell,approved_for_machine_screening,Official buyer announcement
3701621020,https://www.algolia.com/blog/algolia/i-co-founded-the-ai-company-that-joined-algolia,official_company_announcement,Algolia,2021-01-26,I co-founded the AI company that joined Algolia,approved_for_machine_screening,Official buyer post from the MorphL co-founder
3701621020,https://www.globenewswire.com/news-release/2021/01/26/2164201/0/en/Algolia-Acquires-MorphL-Launches-AI-Powered-Predictive-Experiences-and-Personalization.html,official_company_press_release_distributor,Algolia via GlobeNewswire,2021-01-26,Algolia Acquires MorphL and Launches AI-Powered Predictive Experiences,approved_for_machine_screening,Company-issued announcement on a press-release distributor
3708541020,https://www.thetorocompany.com/news-releases/news-release-details/toro-company-acquires-left-hand-robotics-inc,official_company_announcement,The Toro Company,2021-03-02,The Toro Company Acquires Left Hand Robotics,approved_for_machine_screening,Official buyer announcement
3727571020,https://www.globenewswire.com/news-release/2021/04/08/2206486/0/en/appharvest-acquires-agricultural-robotics-and-artificial-intelligence-company-root-ai-to-increase-efficiency.html,official_company_press_release_distributor,AppHarvest via GlobeNewswire,2021-04-08,AppHarvest Acquires Agricultural Robotics and Artificial Intelligence Company Root AI,approved_for_machine_screening,Company-issued announcement on a press-release distributor
