deal_id,document_id,document_family,retrieval_status,transaction_relevance_status,employee_passage_count,employee_screen_status
3769973020,doc_bab123abeb09af08,employment_or_plan,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_bcb0c1f5878978a0,current_report_body,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_c37f6c3763f62c2f,current_report_body,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_c3baab1d26eea9ef,proxy_statement,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_cedfcc591bb96a4f,proxy_statement,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_d03fa19eba14a66b,employment_or_plan,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_e0dbc41ad1910521,employment_or_plan,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_e5c3438bcbcd0da2,proxy_statement,failed:retrieval,retrieval_failed,0,zero_qualifying_passages
3769973020,doc_e5e8e779ea087cfc,current_report_body,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_e8f556143647a3ac,employment_or_plan,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_ec0c3146bcbb433c,current_report_body,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_f11d058e5e015008,employment_or_plan,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_f4afbfb98950a872,employment_or_plan,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_f7f680db7549a2fd,employment_or_plan,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_fade405595af66b4,current_report_body,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_fe1b15ff3cbdeae7,employment_or_plan,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,doc_ffd14607ecaa6b98,employment_or_plan,retrieved,excluded_no_target_link,0,zero_qualifying_passages
3769973020,supp_51c55fd18a22cc50,official_announcement,retrieved,target_linked,2,included
3778252040,supp_0422efe0d68e82e7,official_announcement,retrieved,target_linked,0,zero_qualifying_passages
3815848040,supp_d9db35df81172da6,official_announcement,retrieved,target_linked,0,zero_qualifying_passages
3824154020,supp_3924f48dc3e22ee0,official_announcement,retrieved,target_linked,0,zero_qualifying_passages
3824479040,supp_7965493b1375a0d5,official_announcement,retrieved,target_linked,0,zero_qualifying_passages
3897450020,supp_65df7410879e926e,official_announcement,retrieved,target_linked,0,zero_qualifying_passages
3931884040,supp_f368e85a0b40f759,official_announcement,retrieved,target_linked,0,zero_qualifying_passages
3939905020,supp_e28fecde52a19db4,official_announcement,retrieved,target_linked,6,included
3947466040,supp_cedfc0619ce50a42,official_announcement,retrieved,target_linked,2,included
3963056020,supp_664287af541d6741,official_announcement,retrieved,target_linked,0,zero_qualifying_passages
3984774040,supp_27bba806dccbb131,official_announcement,retrieved,target_linked,6,included
3984774040,supp_aeb82ebac1817b2f,official_announcement,failed:retrieval,retrieval_failed,0,zero_qualifying_passages
