deal_id,document_id,accession_number,form,document_type,family,url,status,content_sha256,char_count,error,transaction_relevance_status
3666590040,doc_12790257ea44d740,0001193125-20-291819,8-K,XML,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312520291819/d87827d8k_htm.xml,retrieved,36d18e44a2513d74f04cdc00628f690fa934f0be55761ffab6d8587ccf9a33b2,3291,,excluded_no_target_link
3666590040,doc_17353fc931348bb0,0001193125-20-291819,8-K,,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312520291819/0001193125-20-291819.txt,retrieved,050de8f64e00b66b08be96b518b47f98fa9e5725ef1bbf7472ba6641a42751ee,53512,,excluded_no_target_link
3666590040,doc_1777f49e51c2db31,0001193125-21-181351,8-K,,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312521181351/0001193125-21-181351.txt,retrieved,ea92cfef0c073219eb55bec6348ba37385b5683511d75ef0e57fd814521552b7,68947,,excluded_no_target_link
3666590040,doc_1dda96bd239a88a3,0001193125-21-145731,8-K,EX-101.LAB,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521145731/snap-20210427_lab.xml,retrieved,d45a92ed407c339c2d73c4d50749c5756d266c58926d6705f8e6cc9babbf2255,17372,,excluded_no_target_link
3666590040,doc_1ffc255f8848843e,0001193125-20-291819,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312520291819/snap-20201110.xsd,retrieved,f09a53954d3279348c27cf537ee4390e77863fc5d09a933161631b63401e6f14,3058,,excluded_no_target_link
3666590040,doc_2023bf2ca026d584,0001564590-21-051448,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000156459021051448/snap-8k_20211021.htm,retrieved,d259c66b027b16f46d780c0d41d526410330226f7d7b8a0040ec158d27d3bd38,3984,,excluded_no_target_link
3666590040,doc_21573df3227a475d,0001193125-21-181351,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521181351/snap-20210603.xsd,retrieved,b3160f10b1799a957d6f565b9bbf6098ca56f7d8eb96bf6ed68774cb63a4bf3b,3057,,excluded_no_target_link
3666590040,doc_21f86f35448679ed,0000950123-21-012001,8-K,,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000095012321012001/0000950123-21-012001.txt,retrieved,0714d97f7e4514b21dea62827e29c439eff969eaf980e5700c866a150987a6e2,58951,,excluded_no_target_link
3666590040,doc_299598142363da78,0001564590-21-051448,8-K,,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000156459021051448/0001564590-21-051448.txt,retrieved,d0fe36d2686caf40959d7117cc4498c5b3211a6118ae2f5c6801525fa0b01431,166833,,excluded_no_target_link
3666590040,doc_2c210035e8e96d70,0001564590-21-051448,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021051448/snap-20211021.xsd,retrieved,5378facee74e1b37d5c9149b2b7820ac1db8b352141741ebea2ad2430369d23f,5669,,excluded_no_target_link
3666590040,doc_2d74b7b85dfc5f07,0001564590-21-037602,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021037602/snap-20210722_pre.xml,retrieved,a5e441c3aa12a9baba56a6fa66b85decde8eaaf2b367a3860c9d9f62f622da13,11161,,excluded_no_target_link
3666590040,doc_37208e125143369b,0001564590-21-020117,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000156459021020117/snap-8k_20210422.htm,retrieved,9c16ac2744f6a63060ee703e876581b23fa65f331f8a00e4576cf19ffd91758a,3977,,excluded_no_target_link
3666590040,doc_37c21ba2bf1bb266,0001564590-21-004325,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000156459021004325/snap-8k_20210204.htm,retrieved,74b9bdba2093dff697654f81d0dbae8bd3a1dc504dc1390dceece8e3329d6e02,3998,,excluded_no_target_link
3666590040,doc_3a43f641f52149f6,0001193125-21-284200,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312521284200/d233227d8k.htm,retrieved,38f8c3690a7ee42ef647a1203c4a4cc1469c8c73059897fd3b0d370924ffaea7,3332,,excluded_no_target_link
3666590040,doc_3cb39d02b5f7a0b5,0001564590-21-037602,8-K,EX-99.1,press_release_exhibit,https://www.sec.gov/Archives/edgar/data/1564408/000156459021037602/snap-ex991_6.htm,retrieved,39e239051438f2ba2fe28134ea7c1beeee6ec313f13ea9cd3b5ce0448ecf5e62,56015,,excluded_no_target_link
3666590040,doc_3ccf611785cc23ed,0001564590-21-004325,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021004325/snap-20210204_pre.xml,retrieved,58ce0a59d8484f9b72fc6ca2fc0ed1e5443e910bdec9fc07450c101ae5f98f25,11163,,excluded_no_target_link
3666590040,doc_3d3b27d03ab828da,0001564590-20-046960,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000156459020046960/snap-8k_20201020.htm,retrieved,51691496f44bcdce6bf970a8bb352f0311f9ef082b2160ecfb9e719d18e94163,4016,,excluded_no_target_link
3666590040,doc_3dfadfc1c2fb3f9c,0001564590-21-004325,8-K,,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000156459021004325/0001564590-21-004325.txt,retrieved,0dce09065e8303470fcdd860bd86c39b4e4be1bc0bbdd782d0cebb4040a7b377,169781,,excluded_no_target_link
3666590040,doc_44381e80de44a5c0,0001193125-21-284200,8-K,EX-101.LAB,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521284200/snap-20210922_lab.xml,retrieved,6ade0ac280e1a300777b45e1d207df9666713a21669d882a1a8cc8fbe51d699e,17373,,excluded_no_target_link
3666590040,doc_44df7101aeb40bd9,0001193125-20-315448,8-K,EX-99.1,press_release_exhibit,https://www.sec.gov/Archives/edgar/data/1564408/000119312520315448/d27353dex991.htm,retrieved,269d86e24bdc231651a9ac12c5c621be2d86807ee4693d74a087c2a5e2b2a601,2102,,excluded_no_target_link
3666590040,doc_47b9f276f114f985,0001193125-21-181351,8-K,XML,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312521181351/d186456d8k_htm.xml,retrieved,3242aa5ae1c5d310c5ec63b4f62f306783487261714fbc4c7cda587ee2d2ce26,3282,,excluded_no_target_link
3666590040,doc_491cffdc68d84bd2,0000950123-21-012001,8-K,EX-101.LAB,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000095012321012001/snap-20210830_lab.xml,retrieved,fa465dc20beb4a5cb2847fdcf4195c7e88ba21b67635dafa7d482b253f5852d0,17372,,excluded_no_target_link
3666590040,doc_4f7c2fedd8b4dabc,0001193125-20-291819,8-K,EX-101.LAB,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312520291819/snap-20201110_lab.xml,retrieved,a1d0dde9792ec95b9f759c0de852bcdfcbd4a00e8ea4076801dfd9d4c10c7ad7,17374,,excluded_no_target_link
3666590040,doc_4fd9dd5afb6a163a,0001193125-20-315448,8-K,,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312520315448/0001193125-20-315448.txt,retrieved,a67964b18c73387e09ca2b7074a8048e62cc242a245b41c43f08f9468726a008,58618,,excluded_no_target_link
3666590040,doc_528b1b3f1d0937a7,0001564590-21-004325,8-K,EX-99.1,press_release_exhibit,https://www.sec.gov/Archives/edgar/data/1564408/000156459021004325/snap-ex991_6.htm,retrieved,adda87bb2ef6bd43bcfaa08952636cbe054eae5a542841f4a0cd5a236201829b,58996,,excluded_no_target_link
3666590040,doc_5527e0f0a69a1687,0000950123-21-012001,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000095012321012001/snap-20210830.xsd,retrieved,b8a3332be2039f22b29d5f025e9213a4dcfbab78fafef414436f0ccb14f5f3c8,2878,,excluded_no_target_link
3666590040,doc_58e3c0d7b533b9c8,0001193125-21-145731,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521145731/snap-20210427_pre.xml,retrieved,efff65bded107fd58d68f9174c688ad17c1768765c9c3f7b34b46fef95cf58d8,10943,,excluded_no_target_link
3666590040,doc_5c16d12d30cfd068,0001564590-21-020117,8-K,EX-99.1,press_release_exhibit,https://www.sec.gov/Archives/edgar/data/1564408/000156459021020117/snap-ex991_6.htm,retrieved,e17ee0f18ebbefb603c1bab3574bce3357a53e58001b6247a2815f8bf390b67d,47922,,excluded_no_target_link
3666590040,doc_5d3ff610bdf9b692,0001564590-21-051448,8-K,EX-99.1,press_release_exhibit,https://www.sec.gov/Archives/edgar/data/1564408/000156459021051448/snap-ex991_7.htm,retrieved,bf70cf74b04c83e6bf19aae7d32b80ba0cd6ac75f214732f8d4daea1594b55f1,56611,,excluded_no_target_link
3666590040,doc_66bb12528e443091,0001564590-20-046960,8-K,EX-99.1,press_release_exhibit,https://www.sec.gov/Archives/edgar/data/1564408/000156459020046960/snap-ex991_6.htm,retrieved,4456c25d0910f9151d75643a01cf2ba02b8024cc74c269211a91879a167a0c9c,56198,,excluded_no_target_link
3666590040,doc_6d85a9f1d7780d4a,0001193125-21-284200,8-K,,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312521284200/0001193125-21-284200.txt,retrieved,7c636ba6a023073650f1c2a6c2d274d0b5dfa95cb5618fccf7fc0383312def46,52359,,excluded_no_target_link
