deal_id,passages,tokens,mean_net_tone_per100,mean_net_tone_residual,mean_hedge_per100,mean_hedge_residual,mean_negout_per100,mean_negout_residual,mean_protect_per100,mean_protect_residual,mean_modality_shall_share
3665937040,269,30916,0.369536,0.320851,0.747801,-0.063501,0.115840,0.048634,1.141781,0.101925,0.102974
3672058040,191,19987,0.104854,-0.058717,1.143262,0.287091,0.072331,0.019435,1.770491,0.723129,0.186387
3674075020,163,17716,0.113615,-0.033218,0.998472,0.034322,0.042637,-0.003329,0.482751,-0.580793,0.055521
3675428020,43,4482,0.932642,0.466578,0.511433,-0.027479,0.116459,0.058576,2.353901,1.381376,0.186047
3676252020,4,164,3.476690,3.329858,1.250000,0.285850,0.000000,-0.045966,0.000000,-1.063543,0.000000
3680472020,65,7232,1.101479,0.751872,0.617509,0.019862,0.046154,-0.009894,0.661387,-0.322395,0.169231
3680836040,57,2517,0.185950,-0.247067,0.198987,-0.354122,0.106487,0.044962,1.103900,0.109716,0.026316
3681332020,20,2051,-0.407018,-0.859168,0.552875,0.009654,0.070423,0.009477,1.044598,0.058349,0.050000
3682911020,270,31312,-0.001492,-0.114041,0.829314,-0.023250,0.058150,-0.003660,1.302093,0.262066,0.114877
3683511020,3,331,1.229675,0.578103,0.317460,-0.164007,0.000000,-0.017046,0.000000,-0.789546,0.000000
3684325040,71,8277,0.068958,-0.025038,0.929731,0.234882,0.000000,-0.093020,0.838724,-0.168011,0.168075
3689728040,61,5992,-0.549449,-0.675907,1.093866,0.371258,0.045341,-0.001989,0.804342,-0.169205,0.283060
3689744020,3,276,-1.232728,-1.884300,0.280112,-0.201355,0.000000,-0.017046,0.000000,-0.789546,0.000000
3695772020,60,8484,0.639020,0.292203,0.599371,0.013428,0.000000,-0.053418,0.964474,-0.024692,0.313690
3696120020,4,833,0.372448,1.214806,0.406034,-0.199448,0.000000,-0.023722,0.227273,-1.031278,0.000000
3696589020,63,12566,-0.514788,-0.731033,1.025597,0.365496,0.043094,-0.006572,1.024637,0.035029,0.285147
3696776020,37,3872,0.676996,0.229667,0.426695,-0.118019,0.157338,0.095331,0.728453,-0.262552,0.171171
3697310020,34,3781,0.976196,0.981663,0.362421,-0.429724,0.066523,0.019059,0.753622,-0.247899,0.205882
3698284020,7,1212,0.254620,0.670142,0.477395,-0.092655,0.000000,-0.021815,0.064935,-1.059615,0.000000
3698631040,72,8063,0.048689,0.034238,0.426432,-0.350420,0.006313,-0.041861,0.561675,-0.432677,0.343750
3699277020,5,255,1.006948,0.355376,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3700032040,5,333,1.279135,0.627563,0.198020,-0.283448,0.000000,-0.017046,0.000000,-0.789546,0.000000
3700303020,66,8946,-0.027125,-0.381036,0.626164,0.039436,0.128516,0.064694,0.948231,-0.045286,0.393687
3701044040,5,655,0.906045,0.780500,1.498868,0.527342,0.000000,-0.063306,0.186916,-0.822800,0.200000
3702377020,2,222,3.338261,2.686689,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3703504040,16,2146,0.820420,1.134935,0.585038,-0.214630,0.000000,-0.175666,0.941131,-0.091219,0.322917
3703763020,335,35334,0.005286,0.260077,0.889458,-0.084466,0.090532,0.026212,0.777492,-0.367027,0.163660
3705005020,74,10029,-0.095307,-0.523655,0.613332,0.056635,0.074417,0.013828,0.942957,-0.049921,0.313063
3705355020,13,1708,1.040099,1.029620,0.769854,-0.009938,0.000000,-0.049755,1.625682,0.628184,0.244872
3707417020,105,8424,1.072774,0.421203,0.430519,-0.050948,0.000000,-0.017046,1.838847,1.049301,0.000000
3708187040,48,5392,0.758009,0.322238,0.630519,0.077520,0.018939,-0.041298,0.449834,-0.539584,0.197917
3710620020,38,4747,0.750676,0.292449,0.473974,-0.067365,0.011908,-0.047700,1.188012,0.207757,0.157895
3715094020,58,8086,-0.018018,-0.227730,0.962522,0.255345,0.000000,-0.067280,0.245170,-0.780162,0.522174
3715589040,72,7286,0.721116,0.714402,0.243082,-0.539626,0.013292,-0.035922,0.657447,-0.341001,0.239583
3718314020,2,153,0.714286,0.062714,1.316695,0.835228,0.000000,-0.017046,0.000000,-0.789546,0.000000
3719135040,13,929,1.513527,1.077449,0.204501,-0.361072,0.301659,0.253102,0.925634,-0.028515,0.307692
3722325020,4,359,1.347384,0.923855,0.426136,-0.182416,0.000000,-0.015484,0.781250,-0.077382,0.000000
3722763020,7,1133,-1.768406,-2.419978,0.129282,-0.352185,0.000000,-0.017046,1.050249,0.260702,0.000000
3723726020,79,10758,0.235481,0.031318,0.692144,0.025481,0.023153,-0.031709,0.869934,-0.117137,0.379325
3723773020,17,1785,-1.026823,-1.550433,0.604894,0.092544,0.147546,0.132176,2.384258,1.573355,0.000000
3733771020,73,9181,0.453029,0.020994,0.352029,-0.200516,0.132840,0.070302,0.827091,-0.170460,0.123288
3738528040,95,11653,-0.312512,-0.344601,0.957953,0.251101,0.067978,-0.032256,0.842576,-0.163278,0.286140
3738724020,38,4118,0.665693,0.232072,1.012718,0.465063,0.023496,-0.037078,0.616893,-0.371996,0.214912
3741094020,112,14536,1.115279,0.766304,0.494715,-0.095046,0.044221,-0.010236,1.699217,0.710432,0.288690
3741286020,41,3925,0.042693,-0.374388,0.443719,-0.114663,0.173688,0.114197,0.974014,-0.017129,0.304878
3741298020,6,877,0.464552,0.421094,0.622571,-0.197789,0.000000,-0.012882,0.395298,-0.578476,0.000000
3745024020,49,6040,0.169227,-0.223988,0.425406,-0.150384,0.110107,0.054728,0.969400,-0.011426,0.165986
3746026020,43,5883,0.717121,0.291798,0.636178,0.079396,0.122399,0.060363,1.773936,0.775723,0.422481
3748788020,32,3673,0.427490,0.001221,0.389440,-0.168855,0.000000,-0.060173,0.615497,-0.376799,0.250000
3750337040,9,642,1.251212,0.809557,0.000000,-0.546471,0.000000,-0.063256,0.865184,-0.131418,0.222222
3751041020,2,99,4.159664,3.508092,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3752896020,5,722,0.321852,-0.329720,0.682671,0.201203,0.000000,-0.017046,0.000000,-0.789546,0.000000
3754253020,2,172,2.450980,1.799409,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3754891020,28,3274,-0.345303,-0.786958,0.761322,0.214851,0.075588,0.012332,0.528068,-0.468534,0.373129
3757628020,44,4449,2.113826,1.667401,0.549783,0.004789,0.000000,-0.062206,0.652835,-0.339061,0.109848
3758688020,1,68,0.000000,-0.146832,0.000000,-0.964150,0.000000,-0.045966,0.000000,-1.063543,0.000000
3760105020,49,4894,0.760026,0.318371,0.434381,-0.112090,0.061920,-0.001336,0.763647,-0.232954,0.165306
3762860040,88,8586,-0.056837,-0.251029,0.768239,-0.136738,0.142633,0.095885,0.724767,-0.322589,0.246753
3764848040,407,47432,0.983145,0.850665,0.918957,0.049346,0.067468,-0.008915,0.898377,-0.102504,0.111589
3764857020,16,1256,-2.177774,-2.829346,0.771217,0.289750,0.000000,-0.017046,2.307649,1.518103,0.000000
3765944040,1,60,0.000000,-0.651572,1.666667,1.185199,0.000000,-0.017046,1.666667,0.877120,0.000000
3766435040,1,119,1.680672,1.029101,0.840336,0.358869,0.000000,-0.017046,0.000000,-0.789546,0.000000
3770091020,10,1655,1.432782,1.422303,0.535788,-0.244004,0.000000,-0.049755,0.199967,-0.797532,0.200000
3770121020,87,10006,0.706309,0.296162,0.439567,-0.107505,0.018820,-0.039031,1.522735,0.567177,0.261494
3770172020,76,10704,-0.062332,-0.055818,0.657178,-0.081367,0.102933,0.066380,0.906082,-0.062370,0.267848
3771128020,17,1877,1.048319,0.925453,0.892675,-0.072984,0.000000,-0.043897,1.312909,0.249228,0.000000
3772512020,212,22712,0.034206,0.383779,1.015991,-0.004350,0.086260,-0.014631,1.008643,-0.027225,0.295444
3774506020,20,1780,0.432184,0.389650,1.103881,0.339006,0.000000,-0.048120,2.965413,1.978312,0.183333
3774828020,26,2609,-0.319856,-0.484981,0.643433,-0.036999,0.000000,-0.014667,0.764146,-0.166444,0.000000
3776684040,157,14958,-0.877100,-1.023933,1.246347,0.282197,0.060225,0.014260,1.149130,0.085587,0.091720
3776705020,1,94,2.127660,1.476088,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3779981020,136,16455,-0.117824,-0.276959,0.924790,-0.000215,0.044058,-0.002156,0.940487,-0.102337,0.291054
3781204040,50,6729,0.598216,0.183884,0.507741,-0.052263,0.033333,-0.014126,0.729132,-0.221947,0.156000
3781439020,2,132,0.000000,0.842358,0.000000,-0.605482,0.000000,-0.023722,1.562500,0.303949,0.000000
3782679020,40,3892,0.425576,-0.042318,0.312771,-0.225575,0.063821,0.006342,1.284871,0.314151,0.181250
3782956020,2,213,3.147043,2.495471,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3783818020,82,10327,1.057895,0.697214,0.426751,-0.166446,0.022584,-0.036379,1.541399,0.544667,0.135332
3786837020,8,1143,0.654844,0.508011,0.242195,-0.721955,0.000000,-0.045966,1.658632,0.595089,0.000000
3787010040,14,1865,-1.108810,-1.119289,0.612609,-0.167182,0.000000,-0.049755,1.358431,0.360933,0.251020
3791099020,16,1624,-0.835995,-0.982827,1.341574,0.377424,0.029904,-0.016061,0.639218,-0.424325,0.031250
3791317020,56,6833,0.907996,0.481943,0.399151,-0.157498,0.053831,-0.007051,1.188136,0.198881,0.229167
3791426020,131,14929,0.143320,0.203892,0.579990,-0.195728,0.038029,-0.045263,0.977083,-0.021827,0.278626
3791776040,100,10377,-0.928775,-0.939253,1.701268,0.921477,0.063636,0.013881,1.431194,0.433696,0.184333
3791886040,567,58937,-0.059785,-0.322026,0.895369,0.124737,0.123681,0.046320,0.768890,-0.104621,0.140902
3793545020,145,16398,0.621446,0.474614,0.826480,-0.137670,0.014582,-0.031384,0.552336,-0.511207,0.154023
3797368040,33,4412,0.260635,-0.181020,0.502213,-0.044259,0.162614,0.099358,0.638194,-0.358408,0.369192
3797706020,52,5930,1.158679,0.889937,0.262399,-0.343559,0.039765,-0.006602,1.199596,0.217520,0.262821
3798372020,88,11442,0.159062,-0.254621,0.610750,0.058995,0.102072,0.044189,0.474067,-0.509610,0.296023
3799280020,81,8722,0.047789,0.040657,0.520413,-0.261971,0.012179,-0.037096,1.128550,0.130207,0.308642
3799747020,132,17016,0.686534,0.562628,0.903547,-0.037548,0.040635,-0.008921,1.053381,-0.003127,0.106692
3801639020,182,17231,-0.285826,-0.422919,0.833626,-0.117355,0.015551,-0.030685,1.705506,0.646680,0.054029
3805188020,54,6839,0.428261,-0.013394,0.400770,-0.145701,0.089597,0.026341,0.845414,-0.151188,0.206790
3808473040,2,162,2.285472,1.633900,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3810070020,92,11262,-0.119705,-0.503677,0.477717,-0.150474,0.050590,-0.009283,1.073432,0.063733,0.243659
3812022020,85,8591,0.488103,0.341270,0.851212,-0.112938,0.007843,-0.038123,0.192811,-0.870732,0.023529
3812049020,121,13429,1.607548,1.174031,0.730594,0.177870,0.016205,-0.045420,0.629251,-0.365073,0.306612
3812478020,3,427,-0.676182,-0.686660,0.523560,-0.256231,0.000000,-0.049755,0.258398,-0.739100,0.250000
3813395020,231,21918,-0.609052,-0.735224,1.254965,0.318749,0.032857,-0.013683,1.434998,0.381461,0.220851
3815183020,74,9405,0.730084,0.457491,0.454343,-0.159083,0.035423,-0.043518,0.937606,-0.056776,0.298616
3816687020,26,3494,0.275549,0.265070,0.895623,0.115832,0.000000,-0.049755,1.023226,0.025728,0.330128
3820535020,83,10426,-0.266349,-0.558164,0.702719,-0.011336,0.031022,-0.024214,0.660723,-0.281695,0.324699
3822763020,39,4445,2.353771,1.912116,0.419307,-0.127165,0.137286,0.074030,1.344436,0.347835,0.273260
3823769020,142,16107,-0.071614,-0.270880,0.938586,0.255466,0.016779,-0.035626,0.885200,-0.112317,0.341700
3827627020,18,2547,0.304924,0.294445,1.036953,0.257162,0.000000,-0.049755,1.319147,0.321649,0.389815
3829259020,19,2359,0.143266,-0.003567,0.612918,-0.351232,0.000000,-0.045966,0.727411,-0.336132,0.117544
3830602020,3,670,0.895550,0.243979,0.148148,-0.333319,0.000000,-0.017046,0.000000,-0.789546,0.000000
3831634020,82,10091,-0.331583,-0.761230,0.633785,0.078086,0.025355,-0.035494,1.279896,0.286654,0.313589
3832996020,7,1292,-0.217911,-0.228390,0.755829,-0.023963,0.000000,-0.049755,0.627706,-0.369792,0.673469
3834420020,79,10874,0.683770,0.393694,0.600657,-0.032646,0.029336,-0.026860,0.559136,-0.442932,0.377848
3839586020,584,67611,-0.561775,-0.189155,0.993666,0.091023,0.119557,0.007152,0.662081,-0.239107,0.258991
3839598020,4,738,0.676718,0.709273,0.565111,-0.297611,0.000000,-0.012362,0.565111,-0.431692,0.125000
3840675020,112,13785,-0.098221,-0.350055,0.527389,-0.050240,0.079528,0.025998,1.000590,-0.016559,0.191964
3843851020,31,3936,-0.148913,-0.473080,0.498377,-0.051708,0.016628,-0.041311,0.766740,-0.248532,0.301075
3844424020,10,1009,0.554808,0.544330,0.766000,-0.013791,0.000000,-0.049755,2.061745,1.064247,0.416667
3845837020,110,11478,-0.052099,-0.198932,1.239034,0.274884,0.025668,-0.020297,0.905282,-0.158261,0.007359
3846599020,329,35825,0.309310,0.137118,0.704089,-0.162578,0.043108,-0.003599,1.249327,0.215336,0.081358
3846918020,123,13831,0.260756,0.029195,0.548378,-0.154785,0.060042,0.005171,0.614978,-0.393948,0.188347
3847595020,68,8100,0.604524,0.200033,0.516805,-0.081699,0.041425,0.004665,1.209412,0.092306,0.151961
3848260020,25,2815,-0.497751,-0.551121,0.631311,-0.127214,0.018182,-0.030805,0.733587,-0.255557,0.273905
3848871020,13,1356,1.130009,0.789047,0.686012,-0.092491,0.000000,-0.034843,0.838958,-0.119202,0.000000
3850686020,175,22581,0.204998,-0.029724,0.679485,-0.078786,0.029426,-0.041183,1.038338,0.079396,0.334762
3851292040,5,415,0.827798,0.680965,0.972725,0.008576,0.000000,-0.045966,3.071710,2.008167,0.000000
3852630020,37,4399,0.350912,0.340433,0.396435,-0.383356,0.119906,0.070151,0.909778,-0.087720,0.283784
3853682040,12,1077,0.688448,0.632518,0.364999,-0.476245,0.000000,-0.048492,0.887564,-0.131949,0.083333
3854227020,50,6268,0.251640,-0.190015,0.571445,0.024973,0.159647,0.096392,0.635397,-0.361204,0.170000
3855473040,924,101740,0.250769,0.099036,0.978890,0.013279,0.075350,0.010173,0.974156,0.015953,0.237830
3857367020,3,226,1.786530,1.134958,0.000000,-0.481467,0.000000,-0.017046,0.456621,-0.332925,0.000000
3857619020,21,2515,0.063308,-0.083524,0.590298,-0.373851,0.000000,-0.045966,1.559401,0.495858,0.182540
3858147020,88,11894,0.536425,0.250836,0.759220,0.138799,0.024924,-0.011713,0.834512,-0.309740,0.164773
3858410020,67,6336,-0.881107,-0.658705,0.806265,-0.002179,0.636831,0.527940,0.899681,-0.105525,0.380597
3859429020,403,50130,0.006616,-0.114736,0.804089,-0.051341,0.083651,0.029733,1.357398,0.364160,0.209878
3861053040,2,179,-0.357143,-0.503975,0.000000,-0.964150,0.000000,-0.045966,0.000000,-1.063543,0.000000
3867902020,1,108,0.925926,0.274354,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3871290020,63,7368,0.873119,0.431464,0.598725,0.052254,0.028762,-0.034493,1.306466,0.309865,0.206349
3871813020,7,707,-0.609209,-1.260781,0.455203,-0.026265,0.000000,-0.017046,1.808010,1.018464,0.000000
3871833020,27,2541,-0.676127,-0.588333,0.885656,0.171790,0.000000,-0.140973,0.450229,-0.518164,0.064815
3879360020,51,6059,2.013686,1.572031,0.589375,0.042904,0.036529,-0.026727,1.300790,0.304188,0.455882
3887864040,11,1950,0.990644,1.044157,0.256198,-0.428243,0.000000,-0.011045,0.103968,-0.820502,0.000000
3888463040,1,74,0.000000,-0.651572,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3889580020,7,909,0.172117,0.025285,1.448223,0.484073,0.000000,-0.045966,0.079808,-0.983735,0.000000
3891655020,10,1879,0.122167,0.251829,0.554830,-0.201641,0.000000,-0.008527,1.323537,0.366377,0.000000
3892232040,37,3353,-0.115743,-0.563071,0.377898,-0.166816,0.065920,0.003913,1.467814,0.476808,0.067568
3894563020,1,81,1.234568,0.582996,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3895329020,28,3127,0.011007,-0.045265,0.844477,0.085994,0.045788,-0.001631,1.172579,0.189934,0.455357
3896666020,105,10041,0.218237,0.075602,1.206745,0.248456,0.044633,-0.000601,0.609459,-0.451170,0.009524
3898245040,11,578,-0.215032,-0.675770,0.000000,-0.540562,0.000000,-0.059055,0.097752,-0.880027,0.272727
3898599020,20,2145,-0.588094,-0.545344,0.847435,0.099991,0.000000,-0.045516,1.604241,0.591036,0.091667
3899069020,35,3022,0.557403,0.309290,0.364158,-0.169822,0.018083,-0.015011,0.227502,-0.506247,0.195238
3902649040,63,7195,0.022541,-0.414631,0.645862,0.094417,0.039926,-0.021030,1.098512,0.107384,0.174603
3903514020,41,4262,0.373972,-0.083042,0.312447,-0.229268,0.021026,-0.038849,0.594141,-0.387310,0.203252
3915952020,21,2119,-0.273370,-0.275846,1.195015,0.426969,0.076805,0.031069,0.594276,-0.394943,0.176871
3919146020,82,8319,1.275156,1.079080,0.866812,-0.050247,0.072011,0.028867,0.855048,-0.181764,0.000000
3920247020,8,1159,-0.355504,-1.007076,0.964512,0.483044,0.000000,-0.017046,2.229450,1.439903,0.000000
3923441020,59,7186,1.482336,1.040681,0.479250,-0.067221,0.028054,-0.035202,3.097201,2.100600,0.245157
3924275040,125,11200,0.064389,-0.082443,1.379160,0.415010,0.000000,-0.045966,1.197261,0.133717,0.012000
3929832020,6,577,0.519782,-0.131789,0.075075,-0.406392,0.000000,-0.017046,0.000000,-0.789546,0.000000
3931132020,80,10582,0.376439,0.349933,0.494283,-0.278050,0.023124,-0.025813,0.965068,-0.027231,0.301944
3937405020,78,8593,-0.047654,-0.379592,0.727318,0.139624,0.022697,-0.033739,0.538697,-0.471543,0.285256
3941653020,83,10478,-0.981676,-0.370396,0.551023,-0.383013,0.082103,-0.019759,0.307683,-0.653190,0.393373
3942920020,8,323,0.686000,0.539168,0.694444,-0.269705,0.429967,0.384001,3.923316,2.859773,0.000000
3947420020,77,14742,-0.120380,-0.436967,0.547855,-0.002516,0.051801,0.006333,0.366240,-0.455533,0.242569
3947466040,4,417,0.750844,0.099272,0.000000,-0.481467,0.000000,-0.017046,0.000000,-0.789546,0.000000
3948517040,311,43031,0.184600,0.061399,0.790501,-0.064599,0.025129,-0.023991,0.693922,-0.315988,0.148044
3953332040,174,18956,0.006710,-0.151646,0.892299,-0.069377,0.049587,0.001872,1.143626,0.094327,0.107280
3958349020,38,4428,0.267051,-0.185652,0.311816,-0.231234,0.075523,0.014699,1.045662,0.059958,0.250000
3964089020,79,9757,0.014802,-0.437481,0.329892,-0.213288,0.017881,-0.043035,1.241074,0.254957,0.379536
3969906020,439,48247,-0.199192,-0.286612,0.889750,-0.064551,0.056309,0.002527,1.043152,-0.024020,0.066591
3969983020,42,5040,0.060147,0.411388,0.661377,-0.161076,0.000000,-0.028432,0.991508,0.096015,0.172619
3972098020,32,3828,-0.419093,-0.469640,1.148039,0.386893,0.000000,-0.047711,1.645954,0.661453,0.208333
3973484020,59,6817,-0.003687,-0.004977,0.626653,-0.160257,0.047712,-0.000722,0.724029,-0.275787,0.169492
3974142040,4,557,0.295604,0.148771,0.656251,-0.307899,0.000000,-0.045966,0.521848,-0.541695,0.500000
3974497020,42,5733,0.855749,0.430815,0.745980,0.188953,0.067958,0.005951,0.810682,-0.187569,0.315873
3976265040,75,8659,-0.052108,-0.487198,0.726327,0.174811,0.046259,-0.015682,1.107967,0.113203,0.340000
3986288020,1,108,0.000000,-0.651572,0.925926,0.444459,0.000000,-0.017046,0.000000,-0.789546,0.000000
3988539020,46,5691,0.032687,-0.418095,0.431590,-0.112055,0.000000,-0.061247,0.782164,-0.205435,0.146739
3991430020,7,322,0.180832,0.075952,0.361664,-0.327015,0.000000,-0.032833,2.233560,0.600871,0.000000
4005412040,13,1136,0.189242,-0.035242,0.491063,-0.398828,0.000000,-0.041516,0.813064,-0.208326,0.000000
